UID,ApplicationDate,Amount,Term,EmploymentType,LoanPurpose,Success
674318,2020-01-15,16000.0,60,Employed - full time,Car,0
674410,2020-01-15,3000.0,12,Employed - full time,House / Home improvement,0
677203,2020-01-15,15000.0,60,Employed - full time,House / Home improvement,0
677791,2020-01-15,6500.0,48,Employed - full time,Not Known,0
679489,2020-01-15,11000.0,60,Employed - full time,Not Known,0
681988,2020-01-15,500.0,12,Employed - full time,Not Known,0
682922,2020-01-15,13000.0,60,Employed - full time,Not Known,0
683220,2020-01-15,6500.0,48,Employed - full time,Not Known,0
683816,2020-01-15,15000.0,60,Employed - full time,Consolidation,0
684241,2020-01-15,8000.0,60,Employed - full time,Car,0
684757,2020-01-15,20000.0,60,Employed - full time,House / Home improvement,0
688037,2020-01-15,10000.0,60,Self employed,Car,0
688677,2020-01-15,10500.0,48,Employed - full time,House / Home improvement,0
691081,2020-01-15,6500.0,48,Employed - full time,Not Known,0
691083,2020-01-15,14000.0,60,Employed - full time,Wedding,0
691089,2020-01-15,7500.0,60,Employed - full time,Consolidation,0
693153,2020-01-16,1000.0,12,Employed - full time,House / Home improvement,0
693660,2020-01-16,8300.0,60,Employed - full time,Consolidation,0
694272,2020-01-16,2000.0,24,Self employed,Consolidation,0
698243,2020-01-16,10500.0,30,Employed - full time,Not Known,1
698358,2020-01-16,1500.0,12,Employed - part time,Not Known,0
700831,2020-01-16,15000.0,60,Employed - full time,House / Home improvement,0
700982,2020-01-16,15000.0,60,Employed - full time,House / Home improvement,0
702136,2020-01-16,10000.0,60,Employed - full time,Not Known,0
702946,2020-01-16,15000.0,60,Employed - part time,Consolidation,0
703241,2020-01-16,7500.0,60,Employed - full time,Consolidation,0
704927,2020-01-16,15000.0,48,Employed - full time,House / Home improvement,0
705064,2020-01-16,10000.0,60,Employed - full time,House / Home improvement,0
705090,2020-01-16,10000.0,60,Employed - full time,House / Home improvement,0
706187,2020-01-16,2000.0,24,Employed - full time,Not Known,0
711119,2020-01-16,5000.0,48,Employed - full time,Consolidation,0
711671,2020-01-16,4000.0,42,Employed - full time,Not Known,0
713864,2020-01-16,7000.0,48,Employed - full time,Consolidation,1
713958,2020-01-16,10000.0,48,Employed - full time,Car,0
714440,2020-01-16,2500.0,24,Employed - full time,Not Known,0
715729,2020-01-16,6000.0,60,Employed - full time,Not Known,0
716100,2020-01-16,1000.0,36,Employed - full time,Car,0
716647,2020-01-16,5000.0,24,Employed - full time,Not Known,0
718048,2020-01-16,1200.0,24,Employed - full time,Not Known,1
719155,2020-01-17,5500.0,48,Self employed,Consolidation,0
719226,2020-01-17,4000.0,36,Employed - part time,Not Known,0
719392,2020-01-17,8000.0,30,Employed - full time,Holiday,0
719441,2020-01-17,3000.0,36,Employed - full time,House / Home improvement,0
720605,2020-01-17,8000.0,48,Employed - full time,Car,0
722269,2020-01-17,6500.0,48,Employed - full time,Not Known,0
722979,2020-01-17,6500.0,48,Employed - full time,Not Known,0
723446,2020-01-17,5000.0,36,Employed - full time,Not Known,1
724217,2020-01-17,10000.0,60,Employed - full time,Not Known,0
725354,2020-01-17,20000.0,48,Employed - full time,Car,0
725581,2020-01-17,3000.0,36,Employed - full time,Not Known,0
726190,2020-01-17,18000.0,60,Employed - full time,Not Known,0
727047,2020-01-17,1500.0,12,Employed - full time,Not Known,0
727245,2020-01-17,6500.0,48,Self employed,Not Known,0
727271,2020-01-17,15000.0,48,Employed - full time,Car,0
727411,2020-01-17,3000.0,24,Retired,Not Known,1
727810,2020-01-17,10000.0,60,Employed - full time,Not Known,0
728049,2020-01-17,2000.0,24,Employed - full time,Not Known,0
728533,2020-01-17,10000.0,24,Employed - full time,House / Home improvement,0
729855,2020-01-17,15000.0,36,Employed - full time,House / Home improvement,0
733001,2020-01-17,9000.0,48,Employed - full time,Car,0
733850,2020-01-17,5000.0,36,Employed - full time,House / Home improvement,0
734871,2020-01-17,10000.0,60,Self employed,Not Known,0
735158,2020-01-17,6500.0,48,Employed - part time,Not Known,1
737444,2020-01-17,6500.0,48,Employed - full time,Not Known,0
738740,2020-01-17,10000.0,60,Employed - full time,Not Known,0
739494,2020-01-17,6000.0,36,Employed - full time,Consolidation,0
740774,2020-01-17,15000.0,60,Employed - full time,Consolidation,0
741060,2020-01-17,5000.0,36,Self employed,Not Known,0
741316,2020-01-17,6500.0,48,Employed - full time,Not Known,0
744800,2020-01-17,20000.0,60,Employed - full time,Not Known,0
744914,2020-01-17,6000.0,60,Employed - part time,Consolidation,0
745418,2020-01-17,2000.0,24,Employed - full time,Not Known,0
745506,2020-01-17,20000.0,60,Employed - full time,House / Home improvement,0
746924,2020-01-18,13000.0,36,Employed - full time,Not Known,0
748425,2020-01-18,6500.0,48,Employed - part time,Not Known,0
748586,2020-01-18,8000.0,60,Employed - full time,Consolidation,0
748787,2020-01-18,6500.0,48,Employed - full time,Not Known,0
749112,2020-01-18,6500.0,48,Employed - full time,Not Known,0
749270,2020-01-18,10000.0,60,Employed - full time,Car,1
749764,2020-01-18,10000.0,60,Employed - full time,Consolidation,0
750157,2020-01-18,10000.0,60,Employed - full time,House / Home improvement,0
750920,2020-01-18,2000.0,36,Employed - full time,Not Known,0
751573,2020-01-18,6000.0,60,Self employed,Not Known,0
751971,2020-01-18,20000.0,36,Employed - full time,Car,0
754697,2020-01-18,5000.0,36,Employed - full time,Not Known,0
754961,2020-01-18,7500.0,60,Employed - full time,Consolidation,0
756098,2020-01-18,20000.0,36,Self employed,Mistyped,0
756787,2020-01-18,3000.0,36,Employed - full time,Car,0
757713,2020-01-18,10000.0,60,Employed - full time,Not Known,0
759388,2020-01-18,6500.0,48,Self employed,Not Known,0
759645,2020-01-18,12000.0,48,Employed - full time,Not Known,0
760268,2020-01-18,1000.0,12,Employed - full time,Not Known,0
761461,2020-01-18,1000.0,18,Employed - full time,Not Known,0
761719,2020-01-18,20000.0,60,Employed - full time,Not Known,0
762406,2020-01-18,10000.0,60,Employed - full time,Not Known,0
764328,2020-01-18,13000.0,30,Retired,Consolidation,0
766320,2020-01-18,10000.0,48,Employed - full time,Car,0
766560,2020-01-18,2000.0,24,Employed - full time,Consolidation,0
767044,2020-01-18,18000.0,60,Employed - full time,Car,0
770713,2020-01-19,15000.0,60,Employed - full time,Car,0
771625,2020-01-19,6500.0,48,Employed - full time,Not Known,0
774508,2020-01-19,20000.0,60,Employed - full time,Not Known,0
776832,2020-01-19,10000.0,60,Employed - full time,Car,0
777537,2020-01-19,5000.0,12,Employed - full time,Consolidation,0
778509,2020-01-19,10000.0,48,Self employed,Car,0
779837,2020-01-19,5000.0,60,Employed - full time,Car,0
782748,2020-01-19,3000.0,36,Employed - full time,Not Known,1
784518,2020-01-19,15000.0,60,Employed - full time,Car,0
785089,2020-01-19,4000.0,24,Self employed,Not Known,0
785566,2020-01-19,16000.0,60,Employed - full time,Not Known,0
787090,2020-01-19,5000.0,60,Employed - full time,Consolidation,0
787181,2020-01-19,12500.0,24,Employed - full time,Consolidation,0
787226,2020-01-19,8500.0,36,Employed - full time,Not Known,0
789154,2020-01-19,10000.0,60,Employed - full time,Consolidation,1
789262,2020-01-19,7000.0,36,Employed - full time,Not Known,1
791141,2020-01-19,600.0,12,Employed - full time,Not Known,0
793452,2020-01-20,8500.0,48,Employed - full time,Not Known,1
794272,2020-01-20,2000.0,24,Employed - full time,Not Known,0
794502,2020-01-20,2500.0,24,Retired,Not Known,0
798594,2020-01-20,5000.0,60,Employed - part time,Not Known,0
798997,2020-01-20,500.0,24,Employed - full time,Not Known,0
799483,2020-01-20,15000.0,60,Employed - full time,Consolidation,0
800058,2020-01-20,8000.0,48,Employed - full time,Consolidation,0
800939,2020-01-20,2500.0,24,Employed - full time,Consolidation,0
804030,2020-01-20,10000.0,24,Employed - full time,House / Home improvement,0
806111,2020-01-20,1000.0,24,Employed - full time,House / Home improvement,0
806292,2020-01-20,1000.0,36,Employed - full time,Not Known,0
808346,2020-01-20,6500.0,48,Self employed,Not Known,0
811328,2020-01-20,1500.0,12,Employed - part time,Not Known,1
814100,2020-01-20,20000.0,60,Self employed,House / Home improvement,0
814579,2020-01-20,14000.0,48,Employed - full time,Consolidation,1
815015,2020-01-20,7000.0,36,Employed - full time,Wedding,1
815913,2020-01-20,20000.0,42,Self employed,House / Home improvement,0
816993,2020-01-20,2000.0,24,Employed - full time,Not Known,0
818047,2020-01-20,7000.0,60,Employed - full time,Not Known,0
818392,2020-01-20,6500.0,48,Employed - full time,Not Known,0
820215,2020-01-20,10000.0,60,Employed - full time,Not Known,0
820845,2020-01-20,7500.0,60,Employed - full time,Consolidation,0
822702,2020-01-20,6000.0,48,Employed - full time,Consolidation,0
823550,2020-01-21,10000.0,36,Employed - full time,Not Known,1
823719,2020-01-21,18000.0,54,Employed - full time,House / Home improvement,0
824411,2020-01-21,6500.0,48,Employed - part time,Not Known,0
824813,2020-01-21,6500.0,48,Employed - full time,Not Known,0
824975,2020-01-21,6500.0,48,Employed - full time,Not Known,0
825018,2020-01-21,10000.0,60,Self employed,Not Known,1
825773,2020-01-21,1000.0,12,Employed - full time,Not Known,0
825781,2020-01-21,2000.0,24,Employed - full time,Not Known,0
825853,2020-01-21,20000.0,54,Employed - part time,House / Home improvement,0
827200,2020-01-21,1500.0,24,Employed - full time,Mistyped,0
828037,2020-01-21,12000.0,60,Employed - full time,Consolidation,0
833554,2020-01-21,4000.0,24,Employed - full time,Not Known,0
833864,2020-01-21,15000.0,60,Self employed,Car,0
833982,2020-01-21,4000.0,24,Employed - full time,Not Known,0
834314,2020-01-21,9000.0,36,Employed - full time,Consolidation,0
834818,2020-01-21,500.0,12,Employed - full time,Not Known,0
835795,2020-01-21,6000.0,36,Employed - full time,Car,0
836235,2020-01-21,6000.0,48,Employed - full time,Not Known,0
842257,2020-01-21,1000.0,30,Employed - full time,Car,0
842403,2020-01-21,18000.0,48,Employed - full time,Consolidation,0
843052,2020-01-21,5000.0,48,Employed - full time,Consolidation,1
843301,2020-01-21,1500.0,36,Employed - full time,Not Known,1
843380,2020-01-21,1000.0,36,Employed - part time,Consolidation,0
843825,2020-01-21,8000.0,36,Employed - full time,Not Known,0
846472,2020-01-21,6000.0,48,Employed - part time,Consolidation,0
848593,2020-01-21,2500.0,48,Employed - full time,Not Known,0
848709,2020-01-21,500.0,12,Employed - full time,Not Known,0
848896,2020-01-21,5000.0,36,Employed - full time,House / Home improvement,0
852610,2020-01-21,3000.0,18,Self employed,Car,0
853157,2020-01-21,15000.0,36,Employed - full time,Not Known,0
854706,2020-01-21,20000.0,60,Employed - full time,Not Known,0
855174,2020-01-21,15000.0,48,Self employed,Car,0
855871,2020-01-22,10000.0,60,Employed - full time,Not Known,0
857931,2020-01-22,1500.0,24,Employed - full time,House / Home improvement,0
861639,2020-01-22,10000.0,36,Employed - full time,Consolidation,0
862822,2020-01-22,15000.0,54,Self employed,Car,0
867268,2020-01-22,8000.0,60,Employed - full time,Car,0
867537,2020-01-22,1000.0,12,Employed - full time,Consolidation,0
867538,2020-01-22,6000.0,48,Self employed,Not Known,0
867542,2020-01-22,4700.0,60,Employed - full time,Not Known,0
867826,2020-01-22,7500.0,60,Employed - full time,Car,0
870787,2020-01-22,7500.0,60,Employed - full time,Consolidation,0
871887,2020-01-22,1000.0,12,Employed - full time,Not Known,0
872320,2020-01-22,1800.0,60,Employed - full time,House / Home improvement,0
872613,2020-01-22,8000.0,60,Employed - full time,Car,0
874756,2020-01-22,2000.0,24,Employed - full time,Not Known,0
876741,2020-01-22,10000.0,36,Employed - full time,Not Known,0
878486,2020-01-22,1000.0,24,Employed - full time,Consolidation,0
879590,2020-01-22,15000.0,60,Employed - full time,Consolidation,0
881106,2020-01-22,1000.0,24,Employed - full time,House / Home improvement,0
881610,2020-01-22,15000.0,60,Employed - full time,Not Known,0
882097,2020-01-22,13000.0,60,Employed - full time,Not Known,0
882458,2020-01-22,6500.0,48,Self employed,Not Known,0
882797,2020-01-22,15000.0,36,Employed - full time,Car,0
883077,2020-01-22,500.0,12,Employed - full time,Not Known,0
883353,2020-01-22,15000.0,60,Employed - full time,Consolidation,0
883585,2020-01-22,1000.0,30,Employed - part time,Not Known,0
884894,2020-01-23,9000.0,48,Employed - full time,Car,1
886397,2020-01-23,1000.0,18,Employed - full time,Not Known,0
886438,2020-01-23,10000.0,60,Employed - full time,Not Known,0
887104,2020-01-23,500.0,12,Employed - full time,Not Known,0
892095,2020-01-23,6500.0,48,Employed - full time,Not Known,1
892225,2020-01-23,3000.0,48,Employed - full time,Consolidation,0
892615,2020-01-23,2500.0,24,Employed - full time,Not Known,0
895814,2020-01-23,15000.0,60,Employed - full time,Not Known,0
895844,2020-01-23,15000.0,60,Self employed,Wedding,0
896324,2020-01-23,3000.0,24,Employed - full time,Not Known,0
898105,2020-01-23,10000.0,54,Employed - full time,Car,0
899622,2020-01-23,3000.0,36,Employed - full time,Consolidation,1
899652,2020-01-23,6500.0,24,Self employed,Car,0
900024,2020-01-23,1700.0,24,Employed - full time,Consolidation,1
900034,2020-01-23,7000.0,36,Employed - full time,Not Known,0
900720,2020-01-23,1000.0,36,Employed - full time,Not Known,0
902187,2020-01-23,3000.0,30,Employed - full time,Not Known,0
902362,2020-01-23,7500.0,36,Employed - full time,Not Known,0
902845,2020-01-23,17000.0,48,Employed - full time,Not Known,0
905517,2020-01-23,13000.0,60,Employed - full time,Consolidation,0
907207,2020-01-23,7000.0,60,Employed - full time,Consolidation,1
907447,2020-01-23,1000.0,12,Employed - full time,Consolidation,0
907478,2020-01-23,7000.0,36,Employed - full time,Not Known,0
908643,2020-01-23,2000.0,24,Employed - full time,Consolidation,0
909250,2020-01-23,6500.0,48,Employed - full time,Not Known,0
910309,2020-01-24,1000.0,24,Employed - full time,Car,0
911252,2020-01-24,5000.0,48,Employed - full time,Not Known,0
911670,2020-01-24,13500.0,48,Self employed,Consolidation,0
912220,2020-01-24,3000.0,48,Employed - full time,Not Known,0
912630,2020-01-24,20000.0,60,Self employed,Consolidation,0
913716,2020-01-24,2000.0,24,Employed - full time,Not Known,0
913839,2020-01-24,19000.0,48,Employed - full time,Car,0
914133,2020-01-24,8000.0,36,Employed - full time,Consolidation,0
914664,2020-01-24,7000.0,60,Employed - full time,Not Known,0
914706,2020-01-24,7000.0,24,Employed - full time,House / Home improvement,0
917117,2020-01-24,17500.0,48,Employed - full time,Not Known,0
917626,2020-01-24,3000.0,24,Employed - full time,Not Known,0
921165,2020-01-24,10000.0,48,Employed - full time,Car,0
922105,2020-01-24,6500.0,48,Employed - full time,Not Known,0
924856,2020-01-24,13000.0,30,Self employed,Consolidation,0
926360,2020-01-24,20000.0,48,Employed - part time,Car,0
927085,2020-01-24,6500.0,48,Employed - full time,Not Known,0
929193,2020-01-24,10000.0,48,Employed - full time,Not Known,0
929834,2020-01-24,2000.0,12,Employed - full time,Not Known,0
930732,2020-01-24,3500.0,48,Employed - part time,Not Known,0
930917,2020-01-24,12000.0,60,Employed - full time,Consolidation,0
931033,2020-01-24,10000.0,36,Employed - full time,Wedding,1
932939,2020-01-24,500.0,12,Employed - full time,Not Known,0
933284,2020-01-24,10000.0,36,Employed - full time,Not Known,1
933833,2020-01-24,10000.0,36,Employed - full time,Car,0
935505,2020-01-24,20000.0,60,Employed - full time,Not Known,0
936539,2020-01-24,12000.0,60,Employed - full time,Not Known,0
939232,2020-01-24,8000.0,18,Employed - full time,Not Known,0
940198,2020-01-24,2000.0,12,Employed - full time,House / Home improvement,0
941163,2020-01-24,15000.0,60,Employed - full time,Not Known,0
941214,2020-01-24,18000.0,36,Employed - full time,Consolidation,0
943396,2020-01-24,10000.0,60,Employed - full time,Consolidation,0
945203,2020-01-25,8000.0,36,Self employed,Not Known,0
946093,2020-01-25,500.0,12,Employed - full time,Not Known,0
946317,2020-01-25,5000.0,36,Employed - full time,Not Known,0
946351,2020-01-25,3000.0,36,Employed - full time,Car,0
946377,2020-01-25,5000.0,36,Employed - full time,Consolidation,0
946753,2020-01-25,10000.0,48,Employed - full time,Car,0
946754,2020-01-25,15000.0,36,Employed - full time,Car,0
947159,2020-01-25,15000.0,48,Self employed,Car,1
947196,2020-01-25,7000.0,48,Employed - full time,Not Known,0
947728,2020-01-25,11500.0,60,Employed - full time,Not Known,0
948111,2020-01-25,10000.0,60,Employed - full time,Not Known,0
948186,2020-01-25,5000.0,60,Employed - full time,Not Known,0
948456,2020-01-25,3000.0,24,Employed - full time,Consolidation,0
948564,2020-01-25,20000.0,60,Employed - full time,Not Known,0
949243,2020-01-25,12000.0,48,Employed - full time,Not Known,0
949472,2020-01-25,18000.0,48,Employed - full time,Not Known,0
949531,2020-01-25,15000.0,54,Self employed,Car,0
950240,2020-01-25,2000.0,24,Employed - full time,Car,0
950916,2020-01-25,5000.0,12,Self employed,Not Known,0
951422,2020-01-25,1000.0,36,Self employed,Not Known,0
953330,2020-01-25,7700.0,48,Employed - full time,Not Known,0
954242,2020-01-25,10000.0,48,Employed - full time,Consolidation,0
955478,2020-01-25,15000.0,36,Employed - full time,Car,0
956892,2020-01-25,6500.0,48,Self employed,Not Known,0
958037,2020-01-25,17000.0,48,Employed - full time,Not Known,0
